Site ID,Product,TY Vol,TY FM$,FM cpl,NM cpl
1742,MID,54471,14172.010000000002,26.017392317087108,21.452371355689053
1742,PUL,143989,39121.090000000084,27.169425280783404,22.60440431938535
1742,RUL,1660552,340765.60999999987,20.521230517443794,15.956209556045739
1743,MID,63105,16702.399999999987,26.46753139037907,21.93239911964962
1743,PUL,162514,44452.350000000035,27.353016873340984,22.817884602611535
1743,RUL,1775007,369228.18000000063,20.80150625123587,16.266373980506422
1744,MID,48976,11606.93999999999,23.699260284009927,16.88274691932934
1744,PUL,119832,29413.040000000008,24.54519393856289,17.7286805738823
1744,RUL,1970044,348999.5299999995,17.715312518096653,10.898799153416064
1745,MID,41289,10923.180000000008,26.45550405526914,21.830635947371913
1745,PUL,96376,26442.819999999992,27.437139180175652,22.812271072278424
1745,RUL,1195263,245223.89000000013,20.516311176639345,15.891443068742117
1746,MID,62326,16539.490000000005,26.537055945673536,21.882162233492988
1746,PUL,190276,51845.69000000003,27.247682070088686,22.592788357908137
1746,RUL,1777462,367356.38999999966,20.667466647711077,16.012572935530528
1747,MID,27492,6302.089999999982,22.923181086834195,18.167158588237424
1747,PUL,65103,15475.679999999975,23.77107410888498,19.01505161028821
1747,RUL,1250360,215558.3500000002,17.2397085082399,12.48368600964313
1748,MID,39426,11532.599999999991,29.251055939378872,22.275634025457293
1748,PUL,67841,20947.620000000017,30.87729714682735,23.90187523290577
1748,RUL,1122291,272260.86999999976,24.259374320979024,17.283952407057445
1749,MID,47366,9355.099999999977,19.750530350434794,15.382754386618682
1749,PUL,126601,26489.729999999996,20.923762321962553,16.55598635814644
1749,RUL,1463920,201281.79999999958,13.749509484760978,9.381733520944866
1750,MID,25614,6649.880000000001,25.961794480383865,19.754350321574016
1750,PUL,52974,14144.650000000009,26.70114424360338,20.49370008479353
1750,RUL,1052047,216039.43999999983,20.535154802356896,14.327710643547046
1752,MID,90188,26768.19000000004,29.680296642968106,18.716083305461304
1752,PUL,199346,61717.21999999988,30.95988054325394,19.99566720574714
1752,RUL,2324721,513158.36000000004,22.073979142016412,11.109765804509609
1753,MID,25340,6698.699999999997,26.435691225822527,17.437845067764016
1753,PUL,77878,18178.099999999948,23.341847449423405,14.344001291364894
1753,RUL,1412084,270899.32999999984,19.18435786333874,10.186511705280228
1755,MID,36237,9007.699999999975,24.858046664257987,16.768194521304203
1755,PUL,74839,19970.729999999996,26.685062696915402,18.59521055396162
1755,RUL,1085394,181179.91000000038,16.692549113559128,8.602696970605345
1757,MID,58028,13727.780000000028,23.657046870465358,14.992307694557603
1757,PUL,178424,44021.62999999989,24.67248267803072,16.007743502122963
1757,RUL,818944,135302.05000000005,16.52153416861592,7.8567949927081635
1758,MID,31952,9050.920000000002,28.326268290845587,19.152198315994134
1758,PUL,70957,20950.24,29.525202275971008,20.351132301119556
1758,RUL,1237197,249996.90999999945,20.206713205894207,11.032643231042753
1759,MID,32723,8242.529999999984,25.188643689756564,15.958505184963547
1759,PUL,91139,19592.360000000022,21.497162282982604,12.267023778189587
1759,RUL,1694908,296110.0199999993,17.470570303863457,8.240431799070441
1760,MID,90396,21621.839999999967,23.918904953409307,13.8269752601169
1760,PUL,211305,50344.439999999995,23.82545833034555,13.733528637053144
1760,RUL,1528728,263836.05,17.258536838131423,7.166607144839016
1761,MID,35948,9554.389999999992,26.578645628202658,17.064094627035754
1761,PUL,85195,24341.830000000016,28.571748172660705,19.0571971714938
1761,RUL,1067291,197796.08999999985,18.532535070611374,9.01798406944447
1762,MID,25956,6622.830000000012,25.515126566636482,21.142238854331644
1762,PUL,57662,14978.800000000017,25.976963385797212,21.604075673492375
1762,RUL,1364780,264812.28000000044,19.403294659272856,15.030406946968018
1763,MID,36099,8380.939999999997,23.216685528338772,18.338541293304008
1763,PUL,57926,13692.030000000024,23.637301423667868,18.759157188633104
1763,RUL,1280309,211713.0400000011,16.53609403600095,11.657949800966186
1764,MID,60473,17863.6,29.53978729190201,17.525963859580983
1764,PUL,149759,45801.70000000004,30.58354019971008,18.569716767389053
1764,RUL,1842667,405763.60999999987,22.020458264029294,10.006634831708269
1765,MID,44435,9513.390000000029,21.409707411085165,16.448318340936837
1765,PUL,92958,21168.969999999972,22.7726606124874,17.81127154233907
1765,RUL,1572938,248337.13999999966,15.78810915742364,10.826720087275312
1766,MID,39491,6162.970000000012,15.605994108436368,11.022101435426055
1766,PUL,92476,14950.020000000019,16.166405225425034,11.582512552414723
1766,RUL,1539567,148269.93999999994,9.63062876605997,5.046736093049659
1767,MID,36377,8115.049999999988,22.308180041710372,17.58396156024311
1767,PUL,97160,22538.21000000008,23.197038126680813,18.47281964521355
1767,RUL,1328282,217201.97999999952,16.352100086829047,11.627881605361786
1768,MID,35173,6736.129999999997,19.151263431604193,14.486834398858303
1768,PUL,103698,20944.930000000008,20.198019557553604,15.533590524807714
1768,RUL,1334478,177196.90000000037,13.278366031007508,8.613936998261618
1769,MID,67619,9942.39999999998,14.703548560597188,10.20710158937497
1769,PUL,181574,28367.79999999996,15.623244950696883,11.126797979474665
1769,RUL,2483655,214865.47000000114,8.651181341342369,4.154734370120151
1770,MID,43291,8835.66000000001,20.410111183023083,15.741326079844018
1770,PUL,126280,27451.62000000011,21.738627413314525,17.06984231013546
1770,RUL,1371859,199973.15999999992,14.576796298042375,9.90801119486331
1771,MID,19131,3451.4299999999976,18.0414110399784,12.59278111486099
1771,PUL,56252,10491.939999999988,18.651694169984268,13.203064244866859
1771,RUL,1404365,176486.85000000006,12.567016937637701,7.118387012520293
1772,MID,58630,8907.500000000015,15.192753011614728,10.683783515352902
1772,PUL,134177,22076.11999999998,16.45293543262584,11.943965936364012
1772,RUL,1606463,150067.88999999966,9.341510679042754,4.832541182780927
1773,MID,38921,7319.55000000001,18.80619370224073,14.021426396844811
1773,PUL,103982,20354.020000000004,19.5745833834262,14.789816078030283
1773,RUL,1293329,173801.53000000003,13.438304412294958,8.653537106899039
1774,MID,36188,8938.170000000013,24.69909295425491,19.917577730319604
1774,PUL,90055,22992.160000000018,25.531110472097524,20.74959524816222
1774,RUL,845617,159824.76999999932,18.900362586047272,14.118847362111968
1775,MID,67580,17456.26999999999,25.83043619690175,21.07400559947502
1775,PUL,195023,51923.67000000007,26.62435259440211,21.86792199697538
1775,RUL,1610022,321629.33000000054,19.976709243874442,15.22027864644771
1776,MID,65585,16688.60999999998,25.445588759486565,20.95383303976676
1776,PUL,154358,40320.75,26.121586415286313,21.629830695566508
1776,RUL,1813853,356848.5100000005,19.67350287258353,15.181747152863725
1777,MID,69991,18135.739999999983,25.911533703893376,21.011273591676037
1777,PUL,231410,62255.23000000007,26.902526880993726,22.002266768776387
1777,RUL,1376941,274917.2100000004,19.96580045613838,15.065540343921038
1778,MID,59082,15477.140000000029,26.196012680332963,21.24788405904519
1778,PUL,141403,38288.119999999995,27.077216748346068,22.129088127058296
1778,RUL,1347679,277964.90000000084,20.62545630773048,15.677327686442709
1779,MID,25787,6339.0999999999985,24.582866667605128,19.01653084902497
1779,PUL,53952,14013.159999999998,25.97323739872166,20.406901580141504
1779,RUL,962635,175974.16999999966,18.280471725177648,12.714135906597491
1781,MID,8208,2042.700000000007,24.88800883379944,19.32802392287739
1781,PUL,29815,7456.3399999999965,25.008667610284913,19.448682699362863
1781,RUL,702644,133687.9900000001,19.026417511226718,13.466432600304667
1782,MID,19397,4802.000000000002,24.756937858590877,19.285169814909818
1782,PUL,56244,13929.489999999983,24.765965062495784,19.294197018814724
1782,RUL,1116691,211312.17000000004,18.92306116815409,13.451293124473029
1783,MID,17124,4069.189999999988,23.763351661619517,19.145459527080412
1783,PUL,54098,12731.330000000045,23.53392363852876,18.91603150398965
1783,RUL,1105819,202342.82000000018,18.297999561774738,13.680107427235631
1784,MID,34486,7305.160000000014,21.183140491717094,16.6331238434561
1784,PUL,109878,23326.41999999997,21.22938051860894,16.67936387034795
1784,RUL,1478178,223106.7300000002,15.093364298778026,10.543347650517035
1785,MID,39378,8471.809999999998,21.514073140143854,17.253704181088345
1785,PUL,151165,32820.89000000004,21.711958146618848,17.451589187563343
1785,RUL,1911854,297427.46999999974,15.557018066127554,11.296649107072048
1786,MID,47958,12626.379999999961,26.32803705181225,21.831771024435493
1786,PUL,164654,44724.98999999996,27.163065704752803,22.666799677376048
1786,RUL,1398539,280841.80000000005,20.08108599601746,15.584819968640705
1787,MID,15047,3634.6399999999985,24.155754184775855,19.61573975642017
1787,PUL,48584,12025.279999999995,24.75155115542798,20.211536727072293
1787,RUL,882378,163311.1600000002,18.508072084569857,13.968057656214171
1788,MID,38441,7724.380000000005,20.094216532158597,15.90201077797789
1788,PUL,120417,25698.519999999975,21.341213217691717,17.149007463511012
1788,RUL,1152278,157152.94999999995,13.638455409446252,9.446249655265545
2904,MID,10844,2290.859999999991,21.12638453826706,16.143621102065197
2904,PUL,34292,6675.130000000037,19.465558210013153,14.482794773811289
2904,RUL,775132,124509.40000000014,16.062983526387324,11.08022009018546
2905,MID,12735,3091.3300000000054,24.274262503581703,18.743082343358996
2905,PUL,33873,8192.779999999977,24.187031323090874,18.655851162868167
2905,RUL,619801,111899.62999999995,18.05411519013075,12.522935029908044
2906,MID,15388,3608.239999999998,23.448872218710378,19.100043775107896
2906,PUL,38807,8926.12999999999,23.001556898750845,18.652728455148363
2906,RUL,894614,161793.49999999977,18.085280324578026,13.736451880975544
2917,MID,13265,2149.3999999999955,16.203199917137038,10.867326834742837
2917,PUL,26224,4373.029999999999,16.67574553665655,11.339872454262348
2917,RUL,701486,76904.45000000032,10.963080454535158,5.627207372140957
2926,MID,24656,7633.519999999993,30.96029050479353,19.90611643206495
2926,PUL,56130,18479.110000000044,32.92189552595554,21.867721453226963
2926,RUL,879999,209457.75000000035,23.8020438768495,12.74786980412092
2928,MID,,,,-7.784888329109275
2928,PUL,,,,-7.784888329109275
2928,RUL,350320,60788.17000000004,17.352192088720226,9.567303759610951
2932,MID,14880,3822.9399999999982,25.69110354799506,14.691791669101374
2932,PUL,32247,8941.61999999998,27.7288046113516,16.729492732457913
2932,RUL,523729,95570.92999999993,18.24817672950227,7.248864850608584
2933,MID,12827,3272.190000000002,25.510593493040247,20.11646661553804
2933,PUL,23981,6364.110000000001,26.538606896507428,21.144480019005222
2933,RUL,506311,91656.35000000033,18.102766418862203,12.708639541359997
2934,MID,22051,5605.110000000001,25.418334263355536,19.97035117723873
2934,PUL,37844,9770.569999999992,25.818166837936545,20.370183751819738
2934,RUL,957641,177640.06999999995,18.549755131581126,13.101772045464319
2935,MID,27651,8669.950000000004,31.354779861233162,22.490010178763796
2935,PUL,65496,21294.019999999982,32.512173960945816,23.64740427847645
2935,RUL,929204,215019.4600000002,23.140168581641873,14.275398899172508
2947,MID,8859,1380.6700000000017,15.585177606253461,10.088310447107073
2947,PUL,33480,5423.039999999986,16.1978601061207,10.700992946974312
2947,RUL,419266,46312.94000000006,11.046183424554576,5.549316265408187
2951,MID,39830,4754.12000000001,11.935975077389214,6.217155524846438
2951,PUL,103594,12273.410000000003,11.84759293729433,6.128773384751554
2951,RUL,1205912,130362.08999999962,10.810252834351033,5.091433281808257
2960,MID,5942,1217.1999999999973,20.483147848545823,15.718134806959496
2960,PUL,32029,5327.309999999998,16.63267890500835,11.867665863422024
2960,RUL,546243,80322.58999999997,14.704558980998716,9.939545939412389
3766,MID,25986,5922.250000000018,22.790555287564754,15.806561522937463
3766,PUL,53712,12481.539999999972,23.237731856442366,16.253738091815073
3766,RUL,1168965,204912.5899999995,17.529405085594128,10.545411320966837
3767,MID,29088,4652.560000000005,15.994677150101241,11.161183177077543
3767,PUL,68797,11703.289999999972,17.01131990035851,12.177825927334812
3767,RUL,823230,81634.61999999988,9.916380453826298,5.082886480802599
3769,MID,35968,8575.380000000005,23.841427475228272,19.432618659419827
3769,PUL,102137,25211.400000000023,24.683817707019102,20.275008891210657
3769,RUL,943106,170971.83000000007,18.12858548531153,13.719776669503084
3772,MID,23599,5908.4799999999705,25.036953838412863,15.965437351906846
3772,PUL,72201,17792.61000000003,24.643016755845913,15.571500269339897
3772,RUL,932350,165028.1899999996,17.70024887211127,8.628732385605254
3773,MID,14964,5712.109999999993,38.172801039734324,28.480044164412355
3773,PUL,34540,13901.160000000007,40.24684019906918,30.554083323747214
3773,RUL,536340,165692.1899999999,30.893144234041042,21.20038735871907
3774,MID,9141,2736.2000000000003,29.934037249617507,26.089001721653027
3774,PUL,28478,8856.390000000029,31.098667977978323,27.253632450013843
3774,RUL,545823,125220.80000000034,22.941642983461826,19.096607455497345
3777,MID,9690,1978.5500000000013,20.41813129646338,14.3303121903471
3777,PUL,17728,4050.609999999997,22.84861624798509,16.760797141868807
3777,RUL,472089,58077.03999999998,12.302150139923327,6.214331033807047
3778,MID,17236,4676.349999999987,27.130814870124336,19.385226988852263
3778,PUL,61150,16599.5,27.14541234600074,19.399824464728667
3778,RUL,785814,154381.69000000006,19.646081035262362,11.90049315399029
3780,MID,61570,21066.56999999999,34.215823011043476,26.232118139346902
3780,PUL,114176,40021.68000000004,35.052705863335845,27.06900099163927
3780,RUL,1296992,354176.78000000055,27.30756306481049,19.323858193113917
3781,MID,22819,7472.330000000002,32.74670873299325,23.718723467968687
3781,PUL,56971,19568.71999999998,34.348608522680614,25.320623257656052
3781,RUL,628928,156955.15999999992,24.95597744149843,15.92799217647387
3782,MID,20327,4987.370000000003,24.53515431968947,19.869869861112054
3782,PUL,40892,10316.669999999984,25.228828662626796,20.56354420404938
3782,RUL,904992,164413.22999999986,18.167376761671065,13.502092303093647
3783,MID,16523,6027.360000000001,36.479464413947646,27.914651857676514
3783,PUL,28350,10962.089999999993,38.66750105759789,30.102688501326757
3783,RUL,573700,159922.51999999996,27.875650898044775,19.310838341773643
3784,MID,17590,5079.890000000011,28.880022681542066,24.26955752582338
3784,PUL,32490,9734.269999999975,29.96096257033422,25.350497414615536
3784,RUL,549329,124090.11999999976,22.589411444531095,17.97894628881241
3785,MID,27314,6596.170000000002,24.149115259409225,16.613432805534522
3785,PUL,77703,20096.40000000001,25.863012209296915,18.327329755422213
3785,RUL,891620,154542.03000000026,17.33271601979935,9.797033565924648
3802,MID,25674,4775.4100000000035,18.600536342775463,14.324154459855333
3802,PUL,91920,17805.209999999992,19.370404757484994,15.094022874564864
3802,RUL,1146550,147546.59999999986,12.86874528796718,8.592363405047049
3805,MID,12773,3201.3500000000013,25.06415086953545,19.053061938564362
3805,PUL,36378,9038.94000000001,24.8473980555126,18.836309124541515
3805,RUL,752159,154430.98999999976,20.531691458408808,14.520602527437722
3808,MID,7805,1740.1199999999972,22.29553902154956,17.544704859817383
3808,PUL,19739,4486.140000000003,22.727431619973547,17.976597458241372
3808,RUL,376080,64298.01000000001,17.096919439946618,12.346085278214442
3809,MID,34555,8975.530000000002,25.974623929188834,21.740918247815344
3809,PUL,83647,22046.490000000005,26.35670880908641,22.12300312771292
3809,RUL,1311864,266437.7000000004,20.30985390387076,16.076148222497267
3810,MID,19200,4767.380000000001,24.830590432395976,20.80976398536435
3810,PUL,38152,9800.859999999999,25.689135112495826,21.668308665464203
3810,RUL,671058,131092.7199999997,19.535222311440293,15.514395864408668
3812,MID,15080,2896.130000000004,19.20545378573501,15.139182350889616
3812,PUL,44671,9025.210000000006,20.203827588196177,16.137556153350783
3812,RUL,556484,72318.7400000001,12.995658177743607,8.929386742898213
3813,MID,30468,7769.839999999986,25.501677893981423,20.92772496051306
3813,PUL,59319,15453.830000000002,26.052005864682233,21.47805293121387
3813,RUL,1034007,208218.5799999996,20.13704773186255,15.563094798394186
3816,MID,16049,3738.5600000000013,23.29469929321957,18.556499743610463
3816,PUL,32347,7805.409999999996,24.13036252906426,19.392162979455154
3816,RUL,687671,123012.66000000027,17.888288932991745,13.150089383382639
3817,MID,22055,3890.159999999993,17.638510912053484,13.477977070945364
3817,PUL,50166,9261.589999999997,18.461984429451388,14.301450588343268
3817,RUL,888484,107609.25000000012,12.11155608987439,7.951022248766272
3820,MID,18378,3866.600000000009,21.039306709517998,14.897813303217841
3820,PUL,38672,8495.09999999998,21.966814855804834,15.825321449504678
3820,RUL,842765,131328.7200000001,15.583073028136907,9.441579621836748
3821,MID,12526,2539.6900000000014,20.275748713530344,16.05752016176016
3821,PUL,27160,5580.02,20.54469535842136,16.326466806651176
3821,RUL,566158,89130.15999999971,15.742996448809885,11.524767897039702
3822,MID,8513,2194.7499999999986,25.78153981839739,21.614174870578125
3822,PUL,25617,6512.450000000004,25.4225256197591,21.255160671939834
3822,RUL,590423,119435.12000000023,20.228725710119736,16.061360762300467
3824,MID,14445,3687.510000000003,25.52735036167399,20.74444339117041
3824,PUL,26140,6735.029999999995,25.76510940004171,20.98220242953813
3824,RUL,564218,109857.48999999976,19.470750679687097,14.687843709183518
3825,MID,10362,2037.7900000000022,19.666776881454275,15.704926833228523
3825,PUL,19671,3902.719999999992,19.8399644390273,15.878114390801546
3825,RUL,481861,73501.76000000013,15.253716187378188,11.291866139152436
3826,MID,11969,2562.559999999999,21.409417684157614,16.877588103543353
3826,PUL,30837,6771.899999999998,21.96040213812901,17.428572557514748
3826,RUL,682910,109453.79000000004,16.027559512770633,11.49572993215637
3828,MID,18653,3907.5100000000134,20.948826343332417,15.819180898669519
3828,PUL,43121,9354.430000000033,21.69332278725473,16.56367734259183
3828,RUL,945367,143709.71999999997,15.2014718049039,10.071826360241001
3832,MID,20415,4193.489999999995,20.541191518326567,15.752901912146484
3832,PUL,51485,11094.119999999959,21.548113217386852,16.75982361120677
3832,RUL,1060198,155129.6500000005,14.632137729321027,9.843848123140944
3833,MID,15099,5340.9800000000005,35.374113615508236,27.294148840788715
3833,PUL,17602,6247.109999999993,35.49187394135572,27.4119091666362
3833,RUL,439997,132267.06000000006,30.060901303399156,21.980936528679635
3834,MID,10835,2667.130000000003,24.61616528557053,19.553781307088663
3834,PUL,29856,7377.659999999989,24.710799482114364,19.648415503632496
3834,RUL,700949,128021.34999999998,18.263993770254793,13.201609791772924
3836,MID,22960,4941.55999999999,21.522914449903773,17.80974258400422
3836,PUL,68008,15471.840000000033,22.75001067520594,19.036838809306385
3836,RUL,687062,108863.02000000014,15.844716307031243,12.131544441131691
3837,MID,15935,3149.1100000000033,19.761998295595053,15.424546113990043
3837,PUL,54532,10869.600000000013,19.932568591372792,15.595116409767783
3837,RUL,614590,87454.23000000016,14.229684582234608,9.892232400629599
3840,MID,7257,1655.859999999999,22.816122331211172,17.598789732643496
3840,PUL,22747,5281.840000000007,23.219668543038637,18.002335944470964
3840,RUL,429390,72107.28999999957,16.792951293531587,11.575618694963913
3843,MID,12774,3061.5900000000033,23.967578843109646,18.785965310885615
3843,PUL,38505,9568.810000000005,24.851062074817406,19.66944854259338
3843,RUL,695721,127393.59000000008,18.311017574250947,13.129404042026918
3844,MID,13629,3790.8700000000013,27.81478839234623,22.189607242812865
3844,PUL,33727,9477.199999999972,28.099916176430696,22.47473502689733
3844,RUL,622841,139545.98999999958,22.404766905506076,16.77958575597271
3849,MID,6927,1709.509999999997,24.677551672065718,20.093477175665793
3849,PUL,26598,6592.309999999998,24.784826354024585,20.20075185762466
3849,RUL,530756,97684.62999999983,18.40481231377324,13.820737817373313
3850,MID,19546,5002.290000000002,25.592686789306292,21.79561974492377
3850,PUL,41716,10845.830000000009,25.99894967007714,22.201882625694616
3850,RUL,786183,158140.01,20.114914231087237,16.31784718670471
3852,MID,15612,3717.760000000001,23.81296736285556,18.643320438890157
3852,PUL,39766,9719.070000000014,24.440848267106325,19.271201343140923
3852,RUL,625056,111905.1900000003,17.903234262213928,12.733587338248526
3855,MID,12001,2496.4600000000023,20.801333706399642,17.287150409952524
3855,PUL,38209,7957.779999999999,20.82722431640166,17.313041019954543
3855,RUL,478741,70327.52000000002,14.690107142094439,11.175923845647322
3860,MID,26667,5733.090000000019,21.498901803235743,18.061645068444452
3860,PUL,117719,25273.24000000002,21.4691845373016,18.03192780251031
3860,RUL,1214231,190424.2800000006,15.682712218275906,12.245455483484616
3861,MID,18135,3984.5300000000047,21.97140799409148,17.541214836631667
3861,PUL,56632,12569.750000000007,22.19566145472624,17.765468297266427
3861,RUL,902707,146476.4500000003,16.226349439430106,11.796156281970294
3870,MID,26623,6863.889999999992,25.78197855140892,22.256831138449343
3870,PUL,45913,12318.900000000005,26.831129459453656,23.30598204649408
3870,RUL,888168,183075.56999999995,20.61272383119075,17.087576418231173
3875,MID,18468,4743.3900000000085,25.683783304953412,21.671379926636007
3875,PUL,55530,13630.079999999994,24.54564265175663,20.533239273439225
3875,RUL,730979,145601.55000000005,19.91871461568993,15.906311237372524
3876,MID,33228,7443.099999999991,22.400278418207044,17.630947415684503
3876,PUL,85603,19806.220000000016,23.137349836546843,18.3680188340243
3876,RUL,1314895,213722.51000000024,16.25396461517109,11.484633612648548
3878,MID,20715,4427.32,21.37266817244502,15.602266707974636
3878,PUL,61644,13555.520000000019,21.990114512758264,16.21971304828788
3878,RUL,897998,145992.49000000034,16.25755011486425,10.487148650393866
3879,MID,10510,2834.9799999999927,26.972975266701265,18.775077237403284
3879,PUL,47904,13368.460000000014,27.906500991087196,19.708602961789214
3879,RUL,627691,134151.7899999998,21.372264507524573,13.174366478226592
3880,MID,4662,915.7400000000006,19.642107561634436,11.832672913599637
3880,PUL,12647,2573.230000000003,20.346804117483504,12.537369469448706
3880,RUL,379309,54077.14999999979,14.256770341574995,6.447335693540196
